Company_Name,Category,Object_id,Country,Region,Amount_Raised_USD,Stage,Funded_At
SpinVox,messaging,c:32,GBR,Buckinghamshire,5500000,venture,2009-08-03
Flyfishmap Ltd,web,c:28983,GBR,Melton Mowbray,,angel,
Ubiquisys,mobile,c:29361,GBR,Swindon,11000000,venture,2009-08-11
Ubiquisys,mobile,c:29361,GBR,Swindon,25000000,series-b,2007-07-20
Metaforic,software,c:30016,GBR,Glasgow,2000000,series-a,2008-10-01
EthicalSuperstore.Com,ecommerce,c:30027,GBR,gateshead,,venture,2008-10-02
Datactics,software,c:30028,GBR,Belfast,1621172,venture,2008-11-01
Exterity,public_relations,c:30062,GBR,Fife,1651125,venture,2008-12-19
NanoSight,biotech,c:30067,GBR,Wiltshire,1491478,venture,2008-11-01
Comply Serve,software,c:30076,GBR,Solihull,1166970,venture,2009-03-23
Polyview Media,legal,c:30077,GBR,London,1198763,venture,2008-11-21
Andel,hardware,c:30079,GBR,West Yorkshire,1140000,venture,2008-10-07
Enigmatec,enterprise,c:9372,GBR,London,12500000,series-c+,2007-08-13
Enigmatec,enterprise,c:9372,GBR,London,6000000,series-b,2004-09-20
CriticalBlue,software,c:30095,GBR,Edinburgh,4000000,series-c+,2008-09-01
CriticalBlue,software,c:30095,GBR,Edinburgh,3700000,series-b,2006-06-01
CriticalBlue,software,c:30095,GBR,Edinburgh,2000000,series-a,2003-10-01
New Net Technologies,software,c:30125,GBR,West Yorkshire,368000,venture,2008-11-17
Guroo,web,c:30127,GBR,Houghton le Spring,759353,venture,2008-10-16
Break30,games_video,c:30138,GBR,Sheffield,295000,venture,2008-12-04
Flasma,advertising,c:30183,GBR,Southport,593874,venture,2008-10-21
LM Technologies,hardware,c:30192,GBR,Birmingham,494562,venture,2008-10-30
WebEvents,advertising,c:30196,GBR,Harrogate,446000,venture,2008-12-19
eTherapeutics,biotech,c:30214,GBR,Long Hanborough,2796294,venture,2009-03-18
Surrey NanoSystems,nanotech,c:30217,GBR,New Haven,4138270,venture,2009-08-23
Pelamis Wave Power,cleantech,c:30258,GBR,Edinburgh,7889171,venture,2008-11-07
ACAL Energy,cleantech,c:30271,GBR,Runcorn,4873460,venture,2008-12-03
Kingspan Wind,cleantech,c:30339,GBR,Ayrshire,1180238,venture,2008-12-24
Community Infopoint,public_relations,c:31203,GBR,United Kingdom - Other,29222,angel,2009-01-01
WinWeb,software,c:31273,GBR,London,7025772,series-a,2008-01-01
WinWeb,software,c:31273,GBR,London,6885743,other,2006-01-01
CityOdds,other,c:31277,GBR,London,183352,angel,2005-07-01
ReachLocal,advertising,c:548,GBR,London,5000000,series-c+,2006-06-01
ReachLocal,advertising,c:548,GBR,London,55200000,series-c+,2007-09-01
Green Biologics,biotech,c:31740,GBR,London,3200000,venture,2007-10-18
AdTaily.com,advertising,c:31752,GBR,London,314000,venture,2009-07-08
Zoombu,search,c:20487,GBR,London,,venture,2009-06-02
XConnect Global Networks,messaging,c:32287,GBR,London,10000000,series-b,2009-09-16
Novacta Biosystems,biotech,c:32493,GBR,Welwyn Garden,21260581,venture,2009-07-07
Trampoline Systems,enterprise,c:4011,GBR,London,544000,venture,2009-08-11
Business Monitor International,analytics,c:32612,GBR,London,,venture,2009-09-09
Vamosa,enterprise,c:32657,GBR,Glasgow,1659006,venture,2009-08-14
Venda,ecommerce,c:17751,GBR,London,20000000,series-a,2006-12-13
iProfile Ltd,web,c:32726,GBR,United Kingdom - Other,2473474,venture,2009-09-16
Patients Know Best,health,c:32159,GBR,London,1058240,angel,2010-07-01
CamSemi,cleantech,c:20051,GBR,London,8190000,series-c+,2009-09-07
NXVISION,photo_video,c:32802,GBR,Scotland,411586,venture,2009-07-01
Cell Medica,biotech,c:32816,GBR,London,7290000,venture,2009-09-21
Clash Media Advertising,advertising,c:32855,GBR,London,3956128,series-a,2007-06-01
Clash Media Advertising,advertising,c:32855,GBR,London,2648331,series-b,2008-10-03
Clash Media Advertising,advertising,c:32855,GBR,London,2080000,series-c+,2009-07-15
Lysanda,cleantech,c:32863,GBR,Essex,2064163,series-b,2009-09-28
BIW Technologies,enterprise,c:32787,GBR,London,,venture,2009-09-09
Unirisx,software,c:32883,GBR,London,5250000,venture,2009-07-10
eTask.it,software,c:33026,GBR,London,200000,angel,2007-11-01
eTask.it,software,c:33026,GBR,London,1800000,series-a,2008-10-01
Phase Focus,medical,c:33052,GBR,Sheffield,571000,venture,2009-07-17
Wordy,messaging,c:33100,GBR,London,,angel,2009-10-20
Codility,software,c:32162,GBR,London,73350,angel,2009-09-25
Brainient,advertising,c:32874,GBR,London,50000,angel,2009-09-25
HobbyTalk,web,c:33203,GBR,Amersham,301105,angel,2008-01-01
Zattikka,games_video,c:32225,GBR,London,,angel,2009-10-02
Air Semiconductor,semiconductor,c:33369,GBR,Swindon,10000000,series-a,2006-04-11
Venafi,software,c:33383,GBR,London,5000000,series-b,2006-11-13
Venafi,software,c:33383,GBR,London,11000000,series-b,2006-11-13
Find Invest Grow (FIG),enterprise,c:33696,GBR,London,124194,angel,2009-01-01
Kyp,advertising,c:33772,GBR,London,9100000,series-c+,2009-10-01
Vertex Pharmaceuticals,biotech,c:33777,GBR,London,35000000,post-ipo,2009-09-30
Amuso,games_video,c:12005,GBR,London,1500000,series-a,2009-10-13
SubHub,network_hosting,c:8689,GBR,Cardiff,,series-a,2009-10-15
Shutl,ecommerce,c:18005,GBR,London,220810,angel,2008-01-01
Saaspoint,enterprise,c:34049,GBR,London,2010000,venture,2009-10-18
Shazam Entertainment,games_video,c:26023,GBR,London,,venture,2009-10-01
Preventes.fr,ecommerce,c:34066,GBR,Marlborough,100000,angel,2007-07-14
Shutl,ecommerce,c:18005,GBR,London,798101,angel,2009-10-01
Probe Scientific,medical,c:34365,GBR,Coventry,1600000,series-a,2009-10-01
Triviala,games_video,c:28061,GBR,London,4014727,series-a,2008-01-01
LOVEFiLM,web,c:4460,GBR,London,,series-a,2003-01-01
Just-Eat.com,hospitality,c:34397,GBR,London,17400000,series-a,2009-07-14
Quanta Fluid Solutions,medical,c:34974,GBR,Alcester,14300000,series-a,2009-11-01
BioVex,biotech,c:20050,GBR,Oxon,30000000,series-c+,2009-11-10
WorkCast,software,c:35580,GBR,Houghton le Spring,1280000,series-a,2009-11-11
WorkCast,software,c:35580,GBR,Houghton le Spring,100000,angel,2009-01-01
Adfonic,advertising,c:32661,GBR,United Kingdom - Other,600000,series-a,2009-11-11
Muzicall,mobile,c:9674,GBR,London,13381200,series-b,2009-11-13
Spikes Cavell & Co,analytics,c:35945,GBR,Newbury,3356841,series-a,2009-11-17
Little Bridge World,ecommerce,c:35947,GBR,London,,series-a,2009-11-17
Spikes Cavell & Co,analytics,c:35945,GBR,Newbury,3300000,series-a,2009-11-17
Cogenta Systems,analytics,c:35977,GBR,London,1340000,venture,2009-11-17
IPWireless,mobile,c:36059,GBR,London,15500000,series-a,2009-11-18
picoChip,software,c:20156,GBR,Bath,20000000,series-c+,2009-11-18
Vandas Group,software,c:35551,GBR,London,100000,angel,2009-12-01
WinBuyer,software,c:36289,GBR,London,6900000,series-a,2009-11-23
Oxagen,biotech,c:36432,GBR,London,26700000,series-c+,2009-11-24
C4X Discovery,biotech,c:36580,GBR,Manchester,,venture,2009-11-19
WebMarketing Group,advertising,c:36581,GBR,Harrogate,495480,venture,2008-12-19
WebMarketing Group,advertising,c:36581,GBR,Harrogate,330320,venture,2009-11-19
eCommera,software,c:36592,GBR,London,8260000,venture,2009-09-21
eCommera,software,c:36592,GBR,London,2150000,venture,2009-11-25
Utility and Environmental Solutions,cleantech,c:36614,GBR,United Kingdom - Other,658000,venture,2009-11-23
Diamond Microwave Devices,semiconductor,c:36712,GBR,Leeds,2160000,venture,2009-11-30
Nano ePrint,hardware,c:36721,GBR,Manchester,963000,venture,2009-12-01
Kaazing,enterprise,c:15913,GBR,London,730000,series-b,2009-11-20
Vertex Pharmaceuticals,biotech,c:33777,GBR,London,443000000,post-ipo,2009-12-03
Alfresco,enterprise,c:8553,GBR,London,9000000,series-c+,2008-01-22
Sapphire Energy,cleantech,c:24196,GBR,San Diego,54500000,other,2009-12-07
Morvus Technology,biotech,c:37272,GBR,Carmarthen,3300000,series-a,2010-02-11
Upaid Systems,mobile,c:37347,GBR,London,1276105,venture,2009-12-10
Whitfield Solar,cleantech,c:37383,GBR,United Kingdom - Other,4460016,venture,2009-11-04
Circassia,biotech,c:37455,GBR,London,24801993,series-c+,2009-12-14
Diurnal,biotech,c:37459,GBR,Cardiff,979527,other,2009-12-09
MoneyExpert,web,c:37688,GBR,United Kingdom - Other,49673285,venture,2008-03-31
Jiva Technology,web,c:37722,GBR,Bristol,1000000,angel,2008-02-01
Quartix,other,c:37764,GBR,Powys,23865187,venture,2008-01-31
Mobango,games_video,c:37800,GBR,London,5700000,series-b,2008-03-31
Grapeshot,software,c:37804,GBR,London,2445506,venture,2009-12-11
Elonics,semiconductor,c:37822,GBR,Livingston,4000000,series-a,2008-02-13
CXR Biosciences,biotech,c:37915,GBR,Scotland,2555672,venture,2008-02-25
Skimlinks,advertising,c:2942,GBR,London,1500000,series-a,2009-12-17
Hubsphere,enterprise,c:37964,GBR,London,1434300,series-a,2009-12-17
Pentagon Chemicals,manufacturing,c:37993,GBR,Workington,3260675,venture,2009-12-11
Population Genetics Technologies,biotech,c:38000,GBR,Babraham,7414904,series-a,2008-02-19
Oxford Nanopore Technologies,nanotech,c:38137,GBR,London,19974709,venture,2008-03-28
Jenkins & Davies Mechanical Engineering,manufacturing,c:38163,GBR,Wales,2455450,venture,2009-12-16
Intelligent Energy,cleantech,c:28298,GBR,Loughborough,3970000,venture,2008-03-01
Onzo,cleantech,c:38276,GBR,London,3970000,venture,2008-03-31
Concentra,consulting,c:38369,GBR,London,,venture,2009-12-22
Marine Current Turbines,cleantech,c:38371,GBR,Bristol,5596159,venture,2009-12-22
Deep-Secure,security,c:38372,GBR,London,5596159,venture,2009-12-22
Opta Sportsdata,web,c:38396,GBR,London,2950000,venture,2008-02-25
Helveta,software,c:38415,GBR,United Kingdom - Other,2900000,venture,2008-03-05
Achilles Group,enterprise,c:38419,GBR,London,2500000,series-a,2008-01-09
Intamac Systems,software,c:38534,GBR,Northampton,1500000,venture,2009-12-28
Glide Technologies,public_relations,c:38575,GBR,London,1990000,venture,2008-03-01
REM ENTERPRISE,hardware,c:38576,GBR,Shipley,1990000,venture,2008-03-09
Quick TV,enterprise,c:16651,GBR,Newcastle,1660000,venture,2008-01-18
ProVision Communications,hardware,c:38587,GBR,Bristol,1460000,angel,2008-01-23
Mediasurface,software,c:38588,GBR,Bristol,1460000,venture,2008-02-18
Phase Focus,medical,c:33052,GBR,Sheffield,1180000,venture,2008-02-14
FDTEK,software,c:38604,GBR,Sheffield,989000,venture,2008-01-17
Powerphotonic,hardware,c:38605,GBR,Edinburgh,979000,venture,2008-01-10
Mydish,web,c:38611,GBR,London,771000,venture,2008-03-13
Dresser Mouldings,manufacturing,c:38745,GBR,Bolton,367740,other,2009-12-29
MedaPhor,education,c:38746,GBR,Heath Park,303785,venture,2009-12-29
PeerIndex,analytics,c:38799,GBR,London,,series-a,2009-07-01
Syntropharma,biotech,c:38901,GBR,Saint Boswells,640000,venture,2009-12-29
Kaos Solutions,software,c:38964,GBR,Sheffield,199000,venture,2008-01-01
CDSM Interactive Solutions,web,c:38965,GBR,Swansea,199000,series-b,2008-03-04
Cell Medica,biotech,c:32816,GBR,London,2200000,other,2009-12-31
Dry Lube,cleantech,c:39099,GBR,Edinburgh,,series-a,2006-01-01
Orecon,cleantech,c:39163,GBR,Cornwall,24000000,series-a,2008-03-03
McKinnon & Clarke,consulting,c:39166,GBR,Dunfermline,22000000,venture,2010-01-05
Eco Plastics,cleantech,c:28402,GBR,Newcastle,3945863,venture,2008-01-07
iexerci.se,health,c:39213,GBR,Stockton on Tees,329485,angel,2009-09-15
iexerci.se,health,c:39213,GBR,Stockton on Tees,50408,other,2009-01-01
Rapid Mobile,,c:37649,GBR,Edinburgh,3063800,series-b,2008-03-06
Renegade Games,games_video,c:39276,GBR,Aldershort,,angel,2009-02-01
Michelson Diagnostics,biotech,c:39282,GBR,Orpington,1100000,venture,2010-01-06
Qire,messaging,c:39342,GBR,Liverpool,,venture,2010-01-07
Mesuro,manufacturing,c:26815,GBR,United Kingdom - Other,522734,venture,2010-05-12
PassivSystems,cleantech,c:39357,GBR,Berkshire,,venture,2010-01-07
QuantaSol,cleantech,c:39363,GBR,London,1908238,venture,2009-06-17
Mobango,games_video,c:37800,GBR,London,3875858,venture,2007-01-10
Axis Network Technology,public_relations,c:39411,GBR,Aylesbury Bucks,5850000,venture,2008-02-11
Epitiro,software,c:39453,GBR,Cardiff,2000000,series-a,2008-06-01
Enrich Social Productions,games_video,c:39621,GBR,London,3470000,series-b,2009-10-22
Trac Emc & Safety,analytics,c:39641,GBR,Malvern,225963,other,2010-01-12
Serverside Group,software,c:39686,GBR,London,,venture,2009-11-03
Best Before Media,news,c:14437,GBR,London,,venture,2009-10-26
Bright Things,games_video,c:12801,GBR,Wiltshire SP3 6PY,800000,venture,2010-01-13
O3b Networks,enterprise,c:39799,GBR,Saint John,75000000,venture,2009-11-13
SocialGO,social,c:12807,GBR,London,800000,venture,2010-01-14
Enecsys,cleantech,c:26569,GBR,London,4200000,venture,2010-01-14
Ramesys (e-Business) Services,software,c:39890,GBR,Nottingham,24250000,venture,2009-10-26
Flukle,web,c:39458,GBR,Manchester,10000,angel,2009-04-22
UKDN Waterflow,other,c:40178,GBR,Solihull,,venture,2010-01-19
Sensdata,consulting,c:40186,GBR,Brunel Way,130702,venture,2010-01-18
BioCeramic Therapeutics,biotech,c:40208,GBR,Prince Consort Road,1900000,series-b,2010-01-17
Qustodian,mobile,c:40219,GBR,United Kingdom - Other,597375,angel,2009-05-01
Ocelus,biotech,c:40309,GBR,Newport,812931,series-b,2010-01-20
Gextech Holdings,games_video,c:40348,GBR,United Kingdom - Other,4120000,venture,2009-10-06
Monumental Games,games_video,c:40381,GBR,Nottingham,3250000,venture,2009-12-15
Xceleron (Chapter 11),analytics,c:40421,GBR,Washington DC,,venture,2010-01-20
Crescendo Biologics,biotech,c:40430,GBR,London,7300000,series-a,2010-01-20
eTask.it,software,c:33026,GBR,London,700000,angel,2010-01-19
Tanfield Direct Ltd.,ecommerce,c:40462,GBR,County Durham,6452069,venture,2010-01-25
Monitise,mobile,c:17661,GBR,London,1725365,venture,2010-01-19
Green Energy Options,cleantech,c:28518,GBR,London,2390000,venture,2009-10-14
Mimecast,software,c:40655,GBR,London,21000000,series-b,2010-01-25
Cantab Biopharmaceuticals,biotech,c:40677,GBR,London,8100000,venture,2010-01-25
Imperative Health,biotech,c:40766,GBR,London,4000000,venture,2010-01-26
The Pocket Agency,mobile,c:40873,GBR,London,,angel,2010-01-01
Microvisk Technologies,medical,c:40957,GBR,Denbighshire,3249536,venture,2010-01-28
Allinea Software,software,c:40963,GBR,Warwick,643000,venture,2009-10-07
HobbyTalk,web,c:33203,GBR,Amersham,,angel,2010-01-29
Georgina Goodman,fashion,c:41018,GBR,London,6446714,venture,2010-01-29
Ai2 UK,biotech,c:41028,GBR,Manchester,403000,venture,2010-01-29
ReachLocal,advertising,c:548,GBR,London,688720,venture,2010-01-29
Psonar,music,c:41142,GBR,London,88270,angel,2009-04-08
Polar OLED,hardware,c:41202,GBR,Leeds,,venture,2009-11-11
Touch Bionics,biotech,c:41212,GBR,Livingston,1289343,other,2010-01-30
eoSemi,semiconductor,c:41287,GBR,Rotherham,,series-a,2009-12-24
The Codemasters Software Company,games_video,c:41357,GBR,Southam,98470000,venture,2007-06-14
Icera,mobile,c:24295,GBR,Bristol,40000000,series-c+,2007-09-01
amee,cleantech,c:15217,GBR,London,5500000,series-b,2010-02-08
CamSemi,cleantech,c:20051,GBR,London,26000000,series-c+,2007-10-24
Secret Sales,fashion,c:41605,GBR,London,,venture,2010-02-08
Frontier Silicon,semiconductor,c:9677,GBR,Watford,31340000,venture,2007-01-15
picoChip,software,c:20156,GBR,Bath,27000000,series-c+,2007-06-21
Software Cellular Network,web,c:309,GBR,London,23400000,series-a,2007-01-08
Linkdex,search,c:41833,GBR,London,,angel,2010-02-04
Linkdex,search,c:41833,GBR,London,800000,series-a,2009-10-02
PeoplePerHour.com,web,c:2145,GBR,London,702727,venture,2010-02-14
TagMan,advertising,c:8214,GBR,London,1300000,angel,2010-02-15
XMOS,semiconductor,c:42150,GBR,Bristol,16000000,series-a,2007-09-06
MicroEmissive Displays Group,semiconductor,c:42154,GBR,Edinburgh,15780000,venture,2007-09-18
In2Games,games_video,c:42158,GBR,Herts,15280000,series-a,2007-06-11
Tribold,software,c:24639,GBR,London,15000000,series-b,2007-03-22
Garlik,software,c:23372,GBR,London,11950000,series-b,2007-04-26
Muzicall,mobile,c:9674,GBR,London,2850120,series-b,2010-02-12
DAD Technology Limited,software,c:30464,GBR,Frensham,365276,angel,2009-01-01
Celona Technologies,software,c:42269,GBR,London,14110000,series-b,2007-07-09
iCrossing,public_relations,c:3478,GBR,London,62000000,series-c+,2007-07-26
XConnect Global Networks,messaging,c:32287,GBR,London,12000000,venture,2007-04-23
ReNeuron Group,biotech,c:42426,GBR,London,7300000,venture,2010-02-22
Mirics Semiconductor,semiconductor,c:25870,GBR,Fleet Hampshire,12000000,series-b,2007-08-06
Zubka,,c:12079,GBR,Buckinghamshire,3896937,series-a,2007-02-09
QobliQ Group,public_relations,c:42485,GBR,London,15170000,series-a,2007-12-14
Calastone,finance,c:42605,GBR,London,3242343,venture,2008-10-31
Calastone,finance,c:42605,GBR,London,1580000,venture,2010-01-08
Phase Vision,hardware,c:42606,GBR,Loughborough,,venture,2009-05-29
Mi-Pay,mobile,c:42608,GBR,London,3000000,venture,2010-02-19
BlossomandTwigs.com,ecommerce,c:42666,GBR,London,500000,angel,2009-09-01
Smarkets,sports,c:5332,GBR,London,,angel,2010-01-15
Buyers Edge,web,c:42752,GBR,London,409562,angel,2009-06-01
The Fizzback Group,,c:42784,GBR,London,5000000,venture,2007-03-01
VisualDNA,advertising,c:913,GBR,London,5000000,venture,2007-05-25
Shiny Media,advertising,c:42791,GBR,London,4500000,venture,2007-01-28
Handmade Mobile Entertainment,social,c:42869,GBR,London,3973319,series-b,2007-06-19
Skinkers,software,c:1191,GBR,London,3914268,venture,2007-01-29
Mi-Pay,mobile,c:42608,GBR,London,3700000,venture,2007-11-27
Archimedes Pharma,biotech,c:43031,GBR,London,99000000,series-c+,2010-04-05
Player X,games_video,c:43048,GBR,London,9850000,series-b,2007-01-18
Aepona,network_hosting,c:43050,GBR,Belfast,10000000,series-c+,2007-02-05
Jeego,software,c:43052,GBR,London,3015089,venture,2007-09-05
Cortexica,software,c:43063,GBR,London,691101,angel,2009-01-01
StrategyEye,other,c:43117,GBR,London,3000000,series-a,2007-01-24
Re5ult,mobile,c:43138,GBR,London,2580000,venture,2007-08-19
Celltick Technologies,software,c:43166,GBR,London,8500000,series-c+,2007-11-07
Taecanet,software,c:43203,GBR,Liverpool,1609005,venture,2007-09-04
Spark Etail,,c:43207,GBR,TBD,1555910,series-b,2007-03-04
Funding Circle,finance,c:43210,GBR,London,1100000,angel,2010-02-12
NXVISION,photo_video,c:32802,GBR,Scotland,1200000,venture,2007-08-14
OchreSoft Technologies,software,c:43261,GBR,Wiltshire,1178737,series-b,2007-01-30
Historic Futures,,c:43262,GBR,Oxon,1150000,venture,2007-06-01
CICCWORLD,software,c:43312,GBR,Huddersfield,1031236,venture,2007-07-24
Riva Digital Media,games_video,c:43313,GBR,London,595673,venture,2007-05-23
Autoquake,ecommerce,c:23695,GBR,London,9083777,venture,2010-03-08
Autoquake,ecommerce,c:23695,GBR,London,,other,2010-03-08
TBi Connect,software,c:43408,GBR,Cheltenham,671226,venture,2007-12-07
Metrasens,security,c:43461,GBR,Malvern,2280161,series-a,2010-02-26
Autoquake,ecommerce,c:23695,GBR,London,8974184,venture,2010-03-09
ProVision Communications,hardware,c:38587,GBR,Bristol,1700000,venture,2010-02-10
Oxford Immunotec,medical,c:36485,GBR,London,40000000,series-c+,2007-10-29
Syntaxin,biotech,c:43670,GBR,London,32000000,series-b,2007-10-31
UK-EastLondon-Asian. Inc,other,c:43707,GBR,London,100000000,series-a,2010-03-08
myhomepage,software,c:43756,GBR,London,165241,angel,2009-08-01
myhomepage,software,c:43756,GBR,London,165241,angel,2009-08-01
myhomepage,software,c:43756,GBR,London,22375,angel,2010-03-01
myhomepage,software,c:43756,GBR,London,14917,angel,2010-03-01
myhomepage,software,c:43756,GBR,London,37292,angel,2010-03-01
Telepartner,software,c:43838,GBR,London,7000000,venture,2007-05-25
EUSA Pharma,biotech,c:31179,GBR,London,9100000,venture,2007-06-28
Aquapharm Biodiscovery,biotech,c:43906,GBR,United Kingdom - Other,8182469,series-b,2007-07-26
myhomepage,software,c:43756,GBR,London,159620,angel,2009-10-01
Lectus Therapeutics,biotech,c:43928,GBR,London,6030178,venture,2007-09-05
PolyTherics,biotech,c:43995,GBR,London,4583954,venture,2007-06-20
Cell Medica,biotech,c:32816,GBR,London,3740000,venture,2007-03-30
Gentronix,biotech,c:44085,GBR,Manchester,1917766,venture,2007-03-05
Fusion Antibodies,biotech,c:44087,GBR,Northern Ireland,2500000,venture,2007-07-26
Immune Targeting Systems,biotech,c:44097,GBR,United Kingdom - Other,13200000,series-a,2010-03-17
Glide Pharma,biotech,c:44099,GBR,London,4300000,series-c+,2010-03-17
